num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_day,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,1,1,26,6,2,0,0,1,8.67,0
4,0,1,26,6,6,1,1,1,8.67,1
2,0,1,28,6,6,1,1,1,8.67,0
1,1,1,247,6,7,0,0,0,8.67,1
1,0,1,1,6,3,0,0,0,8.67,0
1,1,1,41,6,7,1,1,1,8.67,0
2,0,1,324,6,2,1,1,1,8.67,1
2,0,1,90,6,5,1,0,0,8.67,0
1,1,1,178,6,1,1,0,1,8.67,0
5,1,1,296,6,7,1,0,1,8.67,0
7,1,1,14,6,6,1,0,1,8.67,0
2,0,1,202,6,5,1,1,0,8.67,1
2,0,1,335,6,7,1,0,0,8.67,0
2,0,1,397,6,1,1,0,1,8.67,0
2,0,1,179,6,7,1,0,1,8.67,0
2,0,1,3,6,2,1,1,1,8.67,1
2,0,1,88,6,7,1,1,0,8.67,0
1,0,1,129,6,1,1,0,0,8.67,0
1,0,1,238,6,2,0,0,0,8.67,0
8,0,1,64,6,3,1,1,0,8.67,0
1,0,1,157,6,1,1,0,0,8.67,0
2,0,1,31,6,4,1,1,1,8.67,0
1,0,1,350,6,7,0,1,0,8.67,0
1,0,1,147,6,2,1,0,1,8.67,0
2,0,1,198,6,7,1,0,0,8.67,0
1,1,1,248,6,6,1,0,0,8.67,0
2,0,1,120,6,5,1,1,1,8.67,0
1,0,1,107,6,4,1,1,1,8.67,0
6,1,1,227,6,1,1,1,1,8.67,0
1,0,1,234,6,1,0,0,0,8.67,0
8,0,1,299,6,4,1,0,1,8.67,0
2,0,1,190,6,1,0,0,1,8.67,0
2,0,1,100,6,5,1,0,0,8.67,1
2,0,1,349,6,3,0,0,0,8.67,0
2,0,1,388,6,1,1,0,1,8.67,0
3,0,1,276,6,1,1,0,0,8.67,1
1,1,1,178,6,1,0,0,1,8.67,0
2,0,1,119,6,6,1,1,1,8.67,1
2,1,1,99,6,5,1,1,1,8.67,1
2,1,1,61,6,4,1,1,0,8.67,0
1,0,1,32,6,2,0,0,0,8.67,0
3,0,1,179,6,7,1,0,0,8.67,1
1,1,1,417,6,7,1,1,0,8.67,0
1,0,1,3,6,6,0,0,0,8.67,1
5,0,1,353,6,6,1,1,0,8.67,0
2,0,1,389,6,2,0,0,0,8.67,0
2,0,1,49,6,2,1,0,0,8.67,1
4,1,1,75,6,6,1,1,0,8.67,1
3,0,1,364,6,4,1,1,0,8.67,1
2,0,1,250,6,1,0,0,0,8.67,0
2,1,1,24,6,1,0,1,0,8.67,0
1,0,1,413,6,7,0,0,1,8.67,0
3,0,1,332,6,1,1,0,1,8.67,0
1,0,1,1,6,1,1,0,0,8.67,0
2,0,1,401,6,7,1,1,0,8.67,1
1,1,1,46,6,7,0,0,0,8.67,0
2,1,1,232,6,3,1,0,0,8.67,0
2,0,1,409,6,1,0,0,0,8.67,1
1,0,1,321,6,7,0,0,0,8.67,0
2,1,1,18,6,7,1,0,0,8.67,1
1,1,1,97,6,5,0,0,0,8.67,1
2,0,1,16,6,5,1,1,0,8.67,1
1,0,1,5,6,2,0,0,0,8.67,0
4,0,1,51,6,3,1,0,0,8.67,1
1,1,1,32,6,5,0,0,0,8.67,1
2,0,1,19,6,7,0,0,0,8.67,0
2,0,1,27,6,3,1,1,1,8.67,0
1,0,1,159,6,2,1,1,0,8.67,1
6,0,1,217,6,3,1,1,1,8.67,0
1,0,1,75,6,7,0,0,1,8.67,1
1,0,1,34,6,7,0,0,1,8.67,0
1,0,1,35,6,3,0,1,1,8.67,0
2,0,1,60,6,7,0,0,1,8.67,0
2,0,1,17,6,3,0,0,0,8.67,0
1,0,1,72,6,5,0,1,1,8.67,0
1,0,1,30,6,5,1,1,0,8.67,0
1,0,1,44,6,7,1,0,0,8.67,0
2,1,1,15,6,2,1,1,1,8.67,0
1,0,1,93,6,1,1,0,0,8.67,0
2,0,1,36,6,2,1,0,0,8.67,0
2,1,1,93,6,7,1,0,0,8.67,0
1,0,1,1,6,6,0,0,0,8.67,0
1,0,1,22,6,1,1,0,0,8.67,0
2,1,1,61,6,1,1,0,0,8.67,0
2,0,1,124,6,6,1,1,1,8.67,1
2,1,1,27,6,1,1,1,1,8.67,0
1,1,1,170,6,7,1,0,0,8.67,1
4,0,1,189,6,2,1,1,1,8.67,0
5,1,1,174,6,3,1,0,0,8.67,1
1,0,1,26,6,1,1,0,1,8.67,0
6,0,1,282,6,2,1,1,1,8.67,1
5,0,1,282,6,2,0,1,0,8.67,1
3,1,1,129,6,1,1,1,0,8.67,1
5,1,1,296,6,7,1,0,1,8.67,1
3,0,1,138,6,6,1,0,1,8.67,0
3,0,1,15,6,3,1,1,1,8.67,0
3,0,1,98,6,4,1,0,1,8.67,0
1,0,1,34,6,3,0,0,1,8.67,0
8,0,1,167,6,3,1,0,0,8.67,1
2,0,1,436,6,7,1,1,1,8.67,1
1,0,1,36,6,1,1,0,0,8.67,0
2,0,1,98,6,4,1,0,1,8.67,0
1,0,1,7,6,6,1,0,1,8.67,0
3,0,1,150,6,1,1,0,0,8.67,0
2,0,1,48,6,5,1,0,0,8.67,0
5,0,1,354,6,7,0,0,0,8.67,0
1,0,1,40,6,4,1,0,1,8.67,0
2,0,1,360,6,1,0,0,0,8.67,0
1,1,1,165,6,7,1,0,0,8.67,0
2,0,1,15,6,7,1,1,1,8.67,0
2,0,1,42,6,1,0,0,1,8.67,0
2,0,1,22,6,7,1,1,0,8.67,0
3,0,1,106,6,6,0,0,0,8.67,0
1,0,1,179,6,7,1,0,1,8.67,0
2,0,1,338,6,2,0,0,0,8.67,0
1,0,1,18,6,3,1,1,1,8.67,0
4,0,1,170,6,4,1,0,0,8.67,1
2,0,1,177,6,7,1,0,0,8.67,0
3,0,1,174,6,3,1,0,1,8.67,1
2,1,1,5,6,2,1,1,0,8.67,0
2,0,1,25,6,3,1,1,1,8.67,1
2,1,1,382,6,7,0,1,1,8.67,0
2,1,1,25,6,2,1,1,1,8.67,1
1,0,1,60,6,2,1,1,1,8.67,0
1,0,1,139,6,5,1,0,1,8.67,1
2,0,1,146,6,5,0,0,0,8.67,1
5,0,1,171,6,6,1,0,0,8.67,0
6,0,1,352,6,2,1,0,1,8.67,0
3,0,1,49,6,4,0,0,0,8.67,1
5,0,1,25,6,7,1,0,0,8.67,0
1,0,1,151,6,5,1,1,1,8.67,1
6,0,1,331,6,7,1,1,1,8.67,0
6,0,1,75,6,4,1,1,1,8.67,0
4,0,1,390,6,6,1,0,1,8.67,0
1,0,1,405,6,3,0,0,0,8.67,0
2,0,1,22,6,6,1,1,0,8.67,1
1,0,1,293,6,5,1,0,0,8.67,1
4,0,1,191,6,7,1,0,0,8.67,0
1,0,1,62,6,3,0,0,0,8.67,0
2,0,1,31,6,4,1,0,0,8.67,1
2,0,1,6,6,5,1,1,0,8.67,0
1,0,1,139,6,5,1,0,1,8.67,1
4,1,1,195,6,1,1,0,0,8.67,0
2,1,1,282,6,7,1,1,1,8.67,0
1,0,1,140,6,2,1,1,1,8.67,1
3,0,1,23,6,4,1,1,0,8.67,0
2,0,1,385,6,6,0,0,1,8.67,0
1,0,1,29,6,5,0,0,0,8.67,0
2,0,1,47,6,1,1,0,1,8.67,0
2,0,1,299,6,4,1,0,1,8.67,0
2,0,1,36,6,1,1,0,0,8.67,0
5,0,1,36,6,1,1,0,1,8.67,0
4,0,1,229,6,4,1,0,1,8.67,0
1,0,1,27,6,5,1,1,0,8.67,1
3,0,1,236,6,5,1,0,0,8.67,0
1,0,1,4,6,3,1,0,0,8.67,0
2,0,1,132,6,3,1,0,0,8.67,0
2,0,1,13,6,7,1,0,0,8.67,0
3,0,1,21,6,7,1,1,0,8.67,0
2,0,1,58,6,7,0,0,0,8.67,0
2,0,1,216,6,3,1,1,1,8.67,1
4,0,1,33,6,1,1,0,1,8.67,0
2,0,1,355,6,4,0,0,1,8.67,0
1,1,1,300,6,5,1,0,1,8.67,0
2,0,1,223,6,5,1,0,0,8.67,0
2,0,1,44,6,7,1,0,1,8.67,0
1,1,1,15,6,5,1,1,1,8.67,0
1,0,1,188,6,5,1,1,1,8.67,0
1,0,1,116,6,3,1,1,1,8.67,0
1,0,1,29,6,3,1,0,0,8.67,0
1,0,1,13,6,3,0,0,0,8.67,0
4,0,1,80,6,7,0,0,1,8.67,0
1,1,1,249,6,5,0,0,0,8.67,1
5,0,1,18,6,5,1,0,0,8.67,0
1,1,1,13,6,5,1,1,1,8.67,1
4,0,1,19,6,2,1,1,1,8.67,1
3,0,1,12,6,2,1,1,1,8.67,0
3,0,1,36,6,3,1,0,1,8.67,1
2,1,1,88,6,7,1,0,1,8.67,0
2,0,1,179,6,7,1,0,0,8.67,0
1,0,1,18,6,5,1,0,0,8.67,0
2,0,1,56,6,2,1,0,1,8.67,1
4,0,1,299,6,6,1,1,1,8.67,0
2,0,1,102,6,7,1,0,1,8.67,1
2,0,1,167,6,3,1,0,0,8.67,1
1,0,1,21,6,7,0,0,0,8.67,0
4,0,1,32,6,7,1,1,1,8.67,0
1,0,1,27,6,5,1,0,0,8.67,1
6,0,1,40,6,2,1,0,0,8.67,0
1,0,1,11,6,3,0,0,0,8.67,0
2,0,1,60,6,5,0,0,0,8.67,0
3,0,1,25,6,6,1,0,1,8.67,0
1,0,1,13,6,1,1,1,1,8.67,0
1,0,1,17,6,4,0,0,0,8.67,0
2,0,1,66,6,6,1,1,1,8.67,1
1,0,1,46,6,3,1,0,0,8.67,0
1,0,1,180,6,7,0,0,0,8.67,0
1,0,1,27,6,1,0,0,0,8.67,0
2,0,1,21,6,3,0,0,0,4.72,0
4,0,1,53,6,4,0,0,0,4.72,0
2,0,1,178,6,1,0,0,0,4.72,1
2,0,1,22,6,7,1,0,1,4.72,0
2,0,1,72,6,2,1,0,0,4.72,0
3,0,1,238,6,1,0,0,0,4.72,0
1,0,1,86,6,2,0,0,0,4.72,0
4,1,1,16,6,7,1,0,1,4.72,0
3,0,1,146,6,6,0,0,0,4.72,1
2,0,1,58,6,3,0,0,0,4.72,0
3,0,1,339,6,7,1,0,0,4.72,0
3,0,1,57,6,1,1,0,1,4.72,0
1,0,1,54,6,4,0,0,0,4.72,0
2,0,1,57,6,5,1,1,1,4.72,0
7,0,1,49,6,6,1,0,1,4.72,1
4,0,1,224,6,1,1,0,0,4.72,0
2,0,1,73,6,6,1,0,0,4.72,0
2,0,1,56,6,2,1,1,0,4.72,0
2,0,1,102,6,7,1,0,1,4.72,0
2,0,1,47,6,7,0,0,0,4.72,0
2,0,1,37,6,7,1,1,0,4.72,0
1,1,1,1,6,5,0,1,0,4.72,1
1,0,1,169,6,1,1,0,0,4.72,0
2,1,1,42,6,5,1,0,0,4.72,0
3,0,1,208,6,7,1,0,0,4.72,0
3,1,1,44,6,6,0,0,0,4.72,0
6,0,1,77,6,2,1,0,0,4.72,0
2,0,1,124,6,5,1,0,1,4.72,0
1,0,1,168,6,6,1,0,0,4.72,0
5,0,1,161,6,7,0,0,0,4.72,1
7,0,1,356,6,2,1,0,0,4.72,0
2,0,1,70,6,1,1,0,0,4.72,0
3,0,1,45,6,6,0,0,0,4.72,1
2,1,1,84,6,1,1,0,0,4.72,0
1,0,1,16,6,1,0,0,0,4.72,0
2,1,1,79,6,4,1,1,1,4.72,0
2,0,1,39,6,5,0,0,0,4.72,0
3,0,1,428,6,6,1,0,0,4.72,0
2,0,1,223,6,7,0,1,1,4.72,0
2,0,1,28,6,2,1,0,0,4.72,1
2,0,1,28,6,2,1,0,0,4.72,1
4,0,1,29,6,7,1,0,0,4.72,0
2,1,1,69,6,7,1,1,1,4.72,0
2,0,1,45,6,1,1,0,0,4.72,0
2,1,1,44,6,2,1,0,0,4.72,0
2,1,1,14,6,4,0,0,0,4.72,0
2,1,1,14,6,4,0,0,0,4.72,0
2,0,1,163,6,3,0,0,0,4.72,0
2,1,1,44,6,1,1,0,0,4.72,0
5,0,1,55,6,7,0,0,0,4.72,0
2,0,1,29,6,5,0,0,0,4.72,0
3,0,1,83,6,3,0,1,0,4.72,1
1,0,1,12,6,7,1,0,0,4.72,0
3,0,1,17,6,4,1,0,0,4.72,0
2,0,1,50,6,5,0,0,0,4.72,1
2,0,1,38,6,6,0,0,0,4.72,1
2,0,1,18,6,2,1,0,0,4.72,1
1,0,1,71,6,2,0,0,0,4.72,1
2,0,1,90,6,7,0,0,0,4.72,0
1,0,1,81,6,4,0,0,0,8.15,0
2,0,1,61,6,7,1,1,1,4.72,0
2,1,1,55,6,1,0,0,0,4.72,0
6,0,1,46,6,5,1,0,1,4.72,0
2,0,1,207,6,1,0,0,0,4.72,0
3,0,1,42,6,4,1,0,0,4.72,0
9,0,1,63,6,4,1,0,0,4.72,0
5,0,1,36,6,3,0,0,0,4.72,0
1,0,1,62,6,5,0,0,0,4.72,0
1,1,1,50,6,2,1,1,0,4.72,0
1,0,1,13,6,6,0,0,1,4.72,0
2,1,1,85,6,4,1,1,1,4.72,0
1,0,1,40,6,1,1,0,0,4.72,1
1,0,1,93,6,7,1,0,0,4.72,0
5,1,1,34,6,7,1,0,1,4.72,0
2,0,1,66,6,3,1,0,0,4.72,1
1,0,1,35,6,2,0,0,0,4.72,0
5,1,1,34,6,7,1,0,1,4.72,0
5,1,1,34,6,7,1,0,1,4.72,0
8,0,1,27,6,1,1,0,1,4.72,1
2,0,1,143,6,6,0,0,0,4.72,0
2,0,1,9,6,4,0,0,0,4.72,0
1,0,1,22,6,2,1,0,0,8.83,0
1,0,2,90,6,2,0,0,0,8.83,0
1,0,1,18,6,2,1,0,0,8.83,0
1,0,1,46,6,2,0,1,1,8.83,1
3,0,1,66,6,5,1,0,0,4.72,0
2,0,1,98,6,2,0,0,0,4.72,0
2,1,1,319,6,7,0,0,1,4.72,0
4,0,1,20,6,3,1,0,0,4.72,1
1,1,1,19,6,3,0,0,1,7.42,0
1,0,1,96,6,3,0,0,0,7.42,0
2,0,1,190,6,7,0,0,1,7.42,0
2,0,1,92,6,7,0,0,1,7.42,0
1,0,1,34,6,2,0,0,1,8.83,0
1,0,1,12,6,2,0,0,1,4.72,0
1,0,1,63,6,6,1,1,1,4.72,1
1,0,1,131,6,3,0,1,0,4.72,1
2,0,1,20,6,4,0,1,0,4.72,0
1,0,1,23,6,4,1,1,0,4.72,1
1,0,1,4,6,1,1,1,0,4.72,1
1,1,1,45,6,4,0,0,1,4.72,1
1,0,1,23,6,4,1,1,0,4.72,1
3,1,1,45,6,4,0,0,1,4.72,1
1,0,1,23,6,4,0,0,0,4.72,0
1,0,1,12,6,3,0,0,0,4.72,0
1,0,1,91,6,5,0,0,1,4.72,0
1,0,1,74,6,4,0,0,1,5.62,0
2,0,1,11,6,6,1,0,1,4.72,1
1,0,1,55,6,5,1,0,0,4.72,0
1,0,1,10,6,2,1,0,0,4.72,0
1,0,1,239,6,1,0,0,0,4.72,0
2,0,1,261,6,1,1,0,1,4.72,0
1,0,1,360,6,7,1,0,0,4.72,1
1,0,1,360,6,7,1,0,0,4.72,1
1,1,1,47,6,4,1,1,1,4.72,1
1,1,1,47,6,4,1,1,1,4.72,1
1,0,1,14,6,3,1,1,1,4.72,0
1,0,1,17,6,7,0,0,0,4.72,0
1,1,1,47,6,4,1,1,1,4.72,1
1,1,1,47,6,4,1,1,1,4.72,1
1,1,1,47,6,4,1,1,1,4.72,1
2,0,1,45,6,2,0,0,1,4.72,0
8,1,1,299,6,5,0,0,0,4.72,0
1,0,1,34,6,4,0,0,0,8.58,1
2,1,1,4,6,4,1,0,0,8.58,0
1,1,1,6,6,2,1,0,0,8.58,0
2,0,1,7,6,3,1,0,0,4.72,0
3,0,1,40,6,5,1,0,1,4.72,1
7,0,1,288,6,1,0,0,1,4.72,0
2,0,1,46,6,6,0,0,1,4.72,1
1,1,1,51,6,7,0,0,0,4.72,0
1,1,1,33,6,6,0,0,0,4.72,0
3,0,1,237,6,1,0,0,0,4.72,0
1,0,1,38,6,7,0,0,0,4.72,1
1,0,1,123,6,6,1,0,0,4.72,1
1,0,1,53,6,5,1,0,0,4.72,1
2,0,1,63,6,6,1,0,1,4.72,0
1,1,1,15,6,3,1,0,1,4.72,1
4,1,1,11,6,2,1,0,0,4.72,0
2,0,1,22,6,5,0,0,0,4.72,0
2,0,1,149,6,1,1,0,0,4.72,1
2,1,1,42,6,6,0,0,0,4.72,0
2,0,1,16,6,5,1,0,0,4.72,0
4,0,1,54,6,5,0,0,0,4.72,0
3,0,1,63,6,7,0,0,0,4.72,1
4,1,1,11,6,2,1,0,0,4.72,0
2,0,1,9,6,2,1,0,0,4.72,0
1,0,1,68,6,4,0,0,0,4.72,1
1,0,1,26,6,4,0,0,0,4.72,0
2,0,1,402,6,4,0,0,0,4.72,0
2,0,1,237,6,7,1,1,1,4.72,0
2,0,1,84,6,3,1,0,0,4.72,1
1,1,1,5,6,5,0,0,1,4.72,0
1,0,1,50,6,2,0,0,0,4.72,0
1,0,1,12,6,1,0,0,0,4.72,0
2,0,1,70,6,6,0,0,0,4.72,1
5,0,1,46,6,2,0,0,0,4.72,1
2,1,1,23,6,3,1,0,0,7.57,0
2,0,1,40,6,3,1,0,1,6.62,0
2,0,1,46,6,4,1,0,1,6.62,0
1,0,1,21,6,5,1,1,1,7.0,0
1,0,1,5,6,3,1,0,0,7.0,0
1,0,1,50,6,7,1,1,1,6.33,0
1,0,1,18,6,6,0,0,1,8.58,0
1,0,1,49,6,3,1,1,0,8.58,0
1,0,1,34,6,7,0,1,1,8.58,0
1,1,1,33,6,5,0,0,0,8.58,0
1,0,1,20,6,6,1,1,1,8.58,0
1,0,1,14,6,1,0,0,1,8.58,0
1,0,1,8,6,2,1,0,0,8.58,0
1,1,1,1,6,2,0,0,0,8.58,0
1,0,1,8,6,4,1,0,1,8.83,1
2,0,1,216,6,7,0,1,0,8.83,0
1,0,1,8,6,3,1,0,1,8.83,0
6,0,1,165,6,2,1,1,0,8.83,0
1,0,1,31,6,7,1,0,0,8.83,0
1,0,1,41,6,3,0,0,1,8.83,0
2,0,1,28,6,5,1,0,0,8.83,0
3,0,1,172,6,5,1,1,1,8.83,0
2,0,1,107,6,4,1,0,0,8.83,0
1,0,1,2,6,1,0,0,0,8.83,0
5,0,1,38,6,7,1,1,1,8.83,0
1,0,1,178,6,7,1,1,1,8.83,1
1,0,1,69,6,7,1,0,0,8.58,0
1,1,1,25,6,5,1,1,1,8.58,0
2,1,1,10,6,3,1,1,0,8.58,0
2,0,1,74,6,7,1,1,1,8.58,0
3,0,1,54,6,3,1,0,0,5.52,0
2,0,1,184,6,6,0,0,0,5.52,0
4,0,1,56,6,5,1,0,0,5.52,0
2,0,1,44,6,6,1,0,0,5.52,0
2,0,1,59,6,5,1,0,0,5.52,0
2,0,1,186,6,4,1,1,0,5.52,0
1,0,1,125,6,2,1,0,1,5.52,0
3,0,1,31,6,5,1,1,1,5.52,0
2,0,1,125,6,2,1,0,1,5.52,0
1,0,1,123,6,4,1,0,0,5.52,0
1,0,1,48,6,4,1,0,0,5.52,0
4,0,1,23,6,6,1,0,0,5.52,0
2,0,1,62,6,2,1,0,0,5.52,0
1,0,1,125,6,2,0,0,1,5.52,0
2,0,1,11,6,4,1,1,1,5.52,0
1,0,1,142,6,6,1,0,0,5.52,0
3,0,1,107,6,6,1,0,1,5.52,0
1,0,1,52,6,5,1,1,1,5.52,0
1,0,1,68,6,3,0,0,0,5.52,0
2,1,1,53,6,6,1,0,0,5.52,0
2,0,1,106,6,7,1,0,1,5.52,0
2,0,1,82,6,2,1,0,1,5.52,0
1,0,1,70,6,1,0,0,0,5.52,0
4,0,1,162,6,7,1,0,1,5.52,0
2,0,1,58,6,6,1,1,1,5.52,0
2,0,1,116,6,4,1,1,1,5.52,0
2,0,1,51,6,6,0,0,0,5.52,0
2,0,1,256,6,3,0,0,0,5.52,0
1,0,1,22,6,3,1,1,1,5.52,0
1,0,1,36,6,7,1,0,1,5.52,0
1,0,1,36,6,7,0,0,0,5.52,0
2,0,1,69,6,6,0,0,0,5.52,0
4,0,1,78,6,7,1,1,1,5.52,0
2,0,1,138,6,7,1,1,1,5.52,0
1,0,1,12,6,3,1,1,0,5.52,0
6,0,1,74,6,6,1,0,0,5.52,0
3,0,1,108,6,5,1,0,0,5.52,0
4,1,1,404,6,3,1,0,0,5.52,0
1,0,1,8,6,7,0,0,0,5.52,0
2,0,1,154,6,1,0,0,0,5.52,0
2,0,1,208,6,2,1,0,0,5.52,0
3,1,1,52,6,2,1,0,0,5.52,0
2,0,1,39,6,4,1,0,0,5.52,0
2,0,1,36,6,7,0,0,0,5.52,0
2,0,1,143,6,5,1,0,0,5.52,0
2,0,1,100,6,6,1,1,1,5.52,0
2,1,1,18,6,3,1,1,0,5.52,0
1,0,1,163,6,6,1,0,0,5.52,0
2,0,1,118,6,2,1,0,0,5.52,0
2,1,1,35,6,1,1,0,1,5.52,0
2,0,1,145,6,3,1,0,0,5.52,0
2,0,1,374,6,7,0,0,0,5.52,0
1,0,1,18,6,1,0,0,1,5.52,0
2,0,1,94,6,5,1,0,0,5.52,0
1,1,1,164,6,5,1,0,1,5.52,0
3,0,1,69,6,2,0,0,1,5.52,0
2,0,1,249,6,4,1,0,0,5.52,0
1,0,1,67,6,4,0,0,1,5.52,0
2,0,1,76,6,2,0,0,0,5.52,0
2,0,1,101,6,5,1,0,0,5.52,0
2,1,1,127,6,7,1,0,0,5.52,0
2,0,1,243,6,3,0,0,0,5.52,0
2,0,1,60,6,4,0,0,0,5.52,0
1,0,1,26,6,6,1,0,0,7.57,0
2,0,1,17,6,3,0,0,0,7.57,0
1,0,2,255,6,4,0,1,0,7.57,0
1,0,1,70,6,3,0,0,0,7.57,0
2,0,1,87,6,7,1,0,1,7.57,0
1,0,1,13,6,2,1,0,0,5.52,0
2,0,1,101,6,5,0,1,0,5.52,0
2,0,1,66,6,5,0,0,0,5.52,0
2,0,1,11,6,4,0,0,0,5.52,0
6,0,1,336,6,7,1,0,0,7.0,0
1,0,1,62,6,7,0,0,0,7.0,0
2,0,1,3,6,5,1,0,0,5.52,0
1,0,1,15,6,4,0,1,0,8.83,0
1,1,1,19,6,2,1,1,0,8.83,0
1,0,1,42,6,4,1,1,1,8.83,0
1,0,1,15,6,7,1,0,0,8.83,0
1,0,1,16,6,2,1,0,0,8.83,0
1,0,1,313,6,6,0,0,0,8.83,0
3,0,1,74,6,4,0,0,1,8.83,0
1,0,1,221,6,5,0,0,0,5.52,0
2,1,1,279,6,5,0,0,0,5.52,0
2,0,1,96,6,4,0,0,0,5.52,0
1,0,1,279,6,5,0,0,0,5.52,0
3,0,1,68,6,2,1,1,1,5.52,0
4,1,1,192,6,5,1,1,0,5.52,0
1,0,1,61,6,1,0,0,1,5.52,1
1,0,1,40,6,3,1,0,1,5.52,1
3,0,1,56,6,1,1,0,0,5.52,1
1,1,1,38,6,5,1,1,0,5.52,0
1,0,1,45,6,5,0,0,0,5.52,0
1,0,1,153,6,2,0,0,0,5.52,0
3,0,1,29,6,7,0,0,0,7.42,0
2,0,1,76,6,2,1,1,1,7.42,0
2,0,1,74,6,4,1,0,1,7.42,0
2,0,1,60,6,4,1,0,1,7.42,0
2,0,1,120,6,7,1,0,1,7.42,0
3,0,1,85,6,7,0,0,0,7.42,0
4,0,1,36,6,7,1,0,0,7.42,0
1,0,1,70,6,2,1,1,1,7.42,0
2,0,1,38,6,5,0,0,0,7.42,0
2,0,1,87,6,5,1,0,0,7.42,0
1,0,1,113,6,7,1,0,0,5.52,0
3,0,1,178,6,5,0,0,1,5.52,0
2,0,1,187,6,3,0,0,0,5.52,0
1,0,1,7,6,5,0,0,0,5.62,0
1,0,1,59,6,6,0,0,0,5.62,0
1,0,1,18,6,5,0,0,1,5.62,0
2,0,1,130,6,3,1,0,1,5.62,0
1,0,1,12,6,7,1,0,0,5.62,0
1,0,1,13,6,5,0,0,0,5.62,0
1,0,1,6,6,1,1,1,1,5.62,0
1,0,1,50,6,5,0,1,1,5.62,0
1,0,1,20,6,2,0,0,0,5.52,1
2,0,1,62,6,6,0,0,0,5.52,0
3,0,1,29,6,7,0,0,0,5.52,0
7,1,1,78,6,7,1,0,0,5.52,0
2,0,1,71,6,7,0,0,0,5.52,0
5,0,1,27,6,2,1,1,1,5.52,0
1,0,1,54,6,3,0,0,0,5.52,0
5,0,1,138,6,3,1,0,0,5.52,0
1,0,1,24,6,5,0,0,0,5.52,0
1,0,1,22,6,7,1,1,1,5.52,0
6,0,1,109,6,4,0,0,0,5.52,0
4,0,1,35,6,1,1,1,1,5.52,0
2,0,1,303,6,1,1,0,0,5.52,0
3,0,1,379,6,7,0,0,0,5.52,0
6,0,1,55,6,2,0,1,1,5.52,0
1,0,1,123,6,5,0,0,0,8.58,0
1,0,1,222,6,2,0,0,0,8.58,0
1,0,1,10,6,5,0,0,0,8.58,0
2,0,1,33,6,3,0,0,0,5.52,0
1,0,1,245,6,1,0,0,0,5.07,0
2,0,1,269,6,1,0,0,0,5.07,1
2,0,1,118,6,2,0,0,0,5.07,0
2,0,1,41,6,5,1,0,0,7.57,0
1,0,1,17,6,2,1,1,1,7.57,0
1,0,1,54,6,1,0,0,1,7.57,0
1,0,1,288,6,7,0,0,0,7.57,0
1,0,1,23,6,2,1,0,0,7.57,0
3,1,1,79,6,2,1,0,1,7.57,0
2,0,1,34,6,7,0,0,0,7.57,0
4,0,1,121,6,1,0,0,0,7.57,0
3,1,1,79,6,2,1,0,1,7.57,0
2,0,1,28,6,4,0,0,0,7.57,0
1,0,1,2,6,3,0,0,0,7.57,0
3,0,1,163,6,2,1,0,0,7.57,0
1,0,1,89,6,4,1,0,0,7.57,0
1,1,1,27,6,5,0,1,0,7.57,0
3,1,1,79,6,2,1,0,1,7.57,0
2,0,1,185,6,7,1,1,1,7.57,1
2,0,1,42,6,7,1,0,0,7.57,1
3,0,1,30,6,4,1,0,0,7.57,0
1,1,1,245,6,2,1,0,0,7.57,0
3,0,1,265,6,6,1,0,0,7.57,0
4,0,1,267,6,5,0,0,0,7.57,0
1,0,1,33,6,4,0,0,1,7.57,0
2,0,1,307,6,2,0,0,0,7.57,0
1,0,1,260,6,3,0,0,0,7.57,0
1,0,1,262,6,7,0,0,0,7.57,0
2,0,1,321,6,7,0,0,0,7.57,0
1,0,1,5,6,2,0,0,0,7.57,1
4,0,1,358,6,7,0,0,0,7.57,0
3,0,1,291,6,5,1,0,0,7.57,0
1,0,1,300,6,2,0,0,0,7.57,0
1,0,1,6,6,3,1,0,0,7.57,0
2,0,1,294,6,2,1,0,0,7.57,1
1,0,1,54,6,1,0,0,1,7.57,0
1,0,1,105,6,6,0,0,0,6.62,0
2,0,1,107,6,3,1,0,1,6.62,0
1,0,1,17,6,6,0,0,0,6.62,0
1,1,1,18,6,2,0,0,0,6.62,0
4,0,1,234,6,1,1,0,0,6.62,0
2,1,1,75,6,2,0,1,1,6.62,0
1,0,1,24,6,2,1,1,1,6.62,0
2,0,1,163,6,1,1,0,0,6.62,0
1,0,1,17,6,2,0,0,0,6.62,0
1,0,1,123,6,3,0,0,0,6.62,0
1,0,1,12,6,5,0,0,0,6.62,0
4,0,1,15,6,5,1,1,1,6.62,1
1,0,1,9,6,1,1,0,1,6.62,1
1,0,1,31,6,3,1,0,0,6.62,0
1,1,1,20,6,5,0,0,0,6.62,0
2,0,1,21,6,7,0,0,0,6.62,0
2,0,1,7,6,3,1,0,0,6.62,0
1,1,1,19,6,6,1,1,1,6.62,0
1,1,1,17,6,1,1,0,0,6.62,0
1,0,1,18,6,6,1,0,1,6.62,0
2,0,1,83,6,2,0,0,1,6.62,0
2,0,1,7,6,4,1,0,1,6.62,0
1,0,1,61,6,4,1,1,1,6.62,0
2,0,1,2,6,1,1,1,1,6.62,0
1,0,1,219,6,2,1,0,0,6.62,0
